id,value,feed_id,created_at,lat,lon,ele
0F3A8QDP6CBB4H5NBRQ702Q77T,23.77,2301481,2022-08-16 19:33:25 UTC,,,
0F3A8R01WK6JGK0R1TGCEG1FV4,23.84,2301481,2022-08-16 19:34:25 UTC,,,
0F3A8RK718W8EM2MTQ4NY1HKHX,23.87,2301481,2022-08-16 19:35:28 UTC,,,
0F3A8S4PZCASGPR6MPR8JT7MEA,23.84,2301481,2022-08-16 19:36:25 UTC,,,
0F3A8SPZC1CQWJPYTK3R9V2GAB,23.79,2301481,2022-08-16 19:37:25 UTC,,,
0F3A8T989QYBJ5805JM1DE3Q62,23.89,2301481,2022-08-16 19:38:25 UTC,,,
0F3A8TVHRMZ3RH5J61Z6Z8P777,23.96,2301481,2022-08-16 19:39:25 UTC,,,
0F3A8VDZJJDEAW0Y621KV9KY9Z,23.82,2301481,2022-08-16 19:40:25 UTC,,,
0F3A8W08RBVJN7RDFFW5Y5S6Q5,23.52,2301481,2022-08-16 19:41:25 UTC,,,
0F3A8WJHZCWEZMAECRA6GGDTV1,23.6,2301481,2022-08-16 19:42:25 UTC,,,
0F3A8X4TYBQ39CFVV03XR2ST2T,23.47,2301481,2022-08-16 19:43:25 UTC,,,
0F3A8XQ8Q50QVQ5BH640Y6PKVB,23.4,2301481,2022-08-16 19:44:25 UTC,,,
0F3A8Y9HXCA2XZSMN255FVRWP7,23.23,2301481,2022-08-16 19:45:25 UTC,,,
0F3A8YVV3GQ04WK44QFRMCPQFM,23.25,2301481,2022-08-16 19:46:25 UTC,,,
0F3A8ZE3XTRRM9WRGXF3NGQV3G,23.23,2301481,2022-08-16 19:47:25 UTC,,,
0F3A900D4EAQ68S74AF9WASCAA,23.32,2301481,2022-08-16 19:48:25 UTC,,,
0F3A90JV20CH6G3JGN36GZ7SKQ,23.31,2301481,2022-08-16 19:49:25 UTC,,,
0F3A9154C9SVGNCEK4C8GS1C89,23.42,2301481,2022-08-16 19:50:25 UTC,,,
0F3A91QD38CSN2THF5DDA8N4CN,23.49,2301481,2022-08-16 19:51:25 UTC,,,
0F3A929P3064PV1RB7ZNFN74B0,23.31,2301481,2022-08-16 19:52:25 UTC,,,
0F3A92W40SGYZJ3VMNQZESG0BJ,23.18,2301481,2022-08-16 19:53:25 UTC,,,
0F3A93EDBZ114YA5N2KGRSGD0M,23.18,2301481,2022-08-16 19:54:25 UTC,,,
0F3A940PGC6NRS0YV3SQGZJ3VF,23.38,2301481,2022-08-16 19:55:25 UTC,,,
0F3A94JZCPN649XJ5DBP0G2R1X,23.38,2301481,2022-08-16 19:56:25 UTC,,,
0F3A9558MJ2DRTPTCA62NWGR75,23.13,2301481,2022-08-16 19:57:25 UTC,,,
0F3A95QP78DG3T77YZ4D955BE9,23.03,2301481,2022-08-16 19:58:25 UTC,,,
0F3A969ZB04X57M14V9328YBHB,22.78,2301481,2022-08-16 19:59:25 UTC,,,
0F3A96W929EAHVJHP3ZEHNZGM0,22.61,2301481,2022-08-16 20:00:25 UTC,,,
0F3A97EHJHYC81VV10JZVZSKSK,22.76,2301481,2022-08-16 20:01:25 UTC,,,
0F3A980ZEFTA3H1C0HCH923Z3T,22.88,2301481,2022-08-16 20:02:26 UTC,,,
0F3A98K8JQDMGS78S5Z1BHWB9G,22.85,2301481,2022-08-16 20:03:25 UTC,,,
0F3A995J4CATHM0D9G3E4E3DAM,22.57,2301481,2022-08-16 20:04:25 UTC,,,
0F3A99QTKW369XE6DMR1BEBH4H,22.57,2301481,2022-08-16 20:05:25 UTC,,,
0F3A9AA460DYWWW126RK3KFK55,22.57,2301481,2022-08-16 20:06:25 UTC,,,
0F3A9AWJ1P25JAA1VTZ3BN315Z,22.52,2301481,2022-08-16 20:07:26 UTC,,,
0F3A9BETV5XAVEVDA8DDTG7JQ0,22.4,2301481,2022-08-16 20:08:26 UTC,,,
0F3A9C143TMMBR6912SSPEAM2W,22.32,2301481,2022-08-16 20:09:25 UTC,,,
0F3A9CKCZK7S1AG6VGGYKCHWW1,22.33,2301481,2022-08-16 20:10:25 UTC,,,
0F3A9D5TZYPMQHDCF48P5SRZJB,22.3,2301481,2022-08-16 20:11:26 UTC,,,
0F3A9DR4A69J8QD389ED4RTVKE,22.3,2301481,2022-08-16 20:12:26 UTC,,,
0F3A9EAD3MHS3KDZ4GM6ZN4RPD,22.2,2301481,2022-08-16 20:13:26 UTC,,,
0F3A9EWP4G2DDF95SSRYGRY0QJ,22.18,2301481,2022-08-16 20:14:26 UTC,,,
0F3A9FEYZRH5875H2A0PWPAQ5C,22.19,2301481,2022-08-16 20:15:25 UTC,,,
0F3A9G1DA5JDK4MF190M860SST,22.27,2301481,2022-08-16 20:16:26 UTC,,,
0F3A9GKPGETREN98EHAYDN3DXC,22.22,2301481,2022-08-16 20:17:26 UTC,,,
0F3A9H5ZCPXRZTMNFQ03ZM45WS,22.24,2301481,2022-08-16 20:18:26 UTC,,,
0F3A9HR8MT2A0F2BG0EVMNT8TR,22.19,2301481,2022-08-16 20:19:26 UTC,,,
0F3A9JAPAEF8CT6WKA2JH68YXS,22.16,2301481,2022-08-16 20:20:26 UTC,,,
0F3A9JWZMFDTCFQRYQSPFKZW3D,22.2,2301481,2022-08-16 20:21:26 UTC,,,
0F3A9KF8FB1GY6GG2E4QRJBFQ1,22.11,2301481,2022-08-16 20:22:26 UTC,,,
0F3A9M20G7C1S9DP1X86P41CDR,22.03,2301481,2022-08-16 20:23:27 UTC,,,
0F3A9MKTWFB6J8GKXBPYQMWWXP,22.03,2301481,2022-08-16 20:24:26 UTC,,,
0F3A9N68F9R0TRAMJZS6082H9G,22.07,2301481,2022-08-16 20:25:26 UTC,,,
0F3A9NRHPWNDW7SZPCJ5HSSFFP,22.0,2301481,2022-08-16 20:26:26 UTC,,,
0F3A9PAV133J2CHZ6881B00BGN,21.99,2301481,2022-08-16 20:27:26 UTC,,,
0F3A9PX3HRMGHW4HGDPPR2HAZE,21.92,2301481,2022-08-16 20:28:26 UTC,,,
0F3A9QFJ4W0S22N157FX04W0M2,22.03,2301481,2022-08-16 20:29:26 UTC,,,
0F3A9R1VBWPXKBP66EFWDKDWAR,22.03,2301481,2022-08-16 20:30:26 UTC,,,
0F3A9RM3NXM19HG0T4ASCF5934,22.07,2301481,2022-08-16 20:31:26 UTC,,,
0F3A9S6CW0E9R0WY2M69M412HD,22.02,2301481,2022-08-16 20:32:26 UTC,,,
0F3A9SRV46W58K0WWH3A8ZHPR4,22.1,2301481,2022-08-16 20:33:26 UTC,,,
0F3A9TB4339DDTAF0PVNPFMDNG,22.12,2301481,2022-08-16 20:34:26 UTC,,,
0F3A9TXD9KW579YCR37ZKMAEJ1,22.2,2301481,2022-08-16 20:35:26 UTC,,,
0F3A9VFP2ZKBDN11N2HT8YDCS4,22.13,2301481,2022-08-16 20:36:26 UTC,,,
0F3A9W1YYYYE161TKEQSESVKSS,22.09,2301481,2022-08-16 20:37:26 UTC,,,
0F3A9WMD5C910K2DX5D1HWJFCY,22.17,2301481,2022-08-16 20:38:26 UTC,,,
0F3A9X755Z5TV9QCVQFJ0B1PZ1,22.08,2301481,2022-08-16 20:39:28 UTC,,,
0F3A9XRZZ2QPNWE426WHTG5DWD,22.04,2301481,2022-08-16 20:40:26 UTC,,,
0F3A9YB8BC7HYN75Z3W23E04PJ,21.91,2301481,2022-08-16 20:41:26 UTC,,,
0F3A9YXP7V2FFZBG0DG6XQKJ05,21.86,2301481,2022-08-16 20:42:27 UTC,,,
0F3A9ZFZKY1ZAAKB82R46R7EMK,21.86,2301481,2022-08-16 20:43:26 UTC,,,
0F3AA028QKE67GS8KSXPH1QRMY,21.77,2301481,2022-08-16 20:44:26 UTC,,,
0F3AA0MHGVHYCMXCZB0T5TB67H,21.77,2301481,2022-08-16 20:45:26 UTC,,,
0F3AA16TRRNNJYGCE89Y2Z0WYZ,21.69,2301481,2022-08-16 20:46:26 UTC,,,
0F3AA1S8BP304KPNNY4TEXMYCM,21.71,2301481,2022-08-16 20:47:27 UTC,,,
0F3AA2BHJBRBZ9ESFMHNFY5V6P,21.63,2301481,2022-08-16 20:48:26 UTC,,,
0F3AA2XTNVHGZ3F69J1206G8BX,21.6,2301481,2022-08-16 20:49:26 UTC,,,
0F3AA3G3PBA0XXQMMKQJTZS44D,21.59,2301481,2022-08-16 20:50:26 UTC,,,
0F3AA42J3YCJPGAK6C5HSKBRCF,21.54,2301481,2022-08-16 20:51:27 UTC,,,
0F3AA4MTRYDX1C5TWKTMR7E022,21.46,2301481,2022-08-16 20:52:27 UTC,,,
0F3AA57JRNKR4ZFNS22VCNXXCF,21.49,2301481,2022-08-16 20:53:28 UTC,,,
0F3AA5SD1BKHS0HR5P7E9WQA2D,21.5,2301481,2022-08-16 20:54:26 UTC,,,
0F3AA6BP286KHH5YAE4P1J5X5F,21.54,2301481,2022-08-16 20:55:26 UTC,,,
0F3AA6Y477XDVSBHR4R1G259E8,21.47,2301481,2022-08-16 20:56:27 UTC,,,
0F3AA7GDCEXW5RRMPWJYD5425Y,21.44,2301481,2022-08-16 20:57:27 UTC,,,
0F3AA82P4EKHPZD78439KBZHJS,21.42,2301481,2022-08-16 20:58:27 UTC,,,
0F3AA8MZFZHBPEGXFVAWEE8BBK,21.26,2301481,2022-08-16 20:59:27 UTC,,,
0F3AK02PMY874PBF2XBF6AZCSY,25.88,2301481,2022-08-17 05:07:47 UTC,,,
0F3AK0N2AFF84AD1XYFCVWFT2Z,25.3,2301481,2022-08-17 05:08:47 UTC,,,
0F3AK17B8GKRFTN7JJH5XYJYPV,25.42,2301481,2022-08-17 05:09:47 UTC,,,
0F3AK1SS6AMVFVHGVCWW6CNZED,25.48,2301481,2022-08-17 05:10:47 UTC,,,
0F3AK2C22B29F1S83YRE3P0H7K,25.57,2301481,2022-08-17 05:11:47 UTC,,,
0F3AK2YT60MXFFXTA0K48EHNDP,25.58,2301481,2022-08-17 05:12:49 UTC,,,
0F3AK3GM4FGMC14TWFVBC22V9K,25.62,2301481,2022-08-17 05:13:47 UTC,,,
0F3AK42X6C9AKKWQGE0GXRKD7C,25.65,2301481,2022-08-17 05:14:47 UTC,,,
0F3AK4NB7W2HF301Q7Q2XDEXTW,25.67,2301481,2022-08-17 05:15:47 UTC,,,
0F3AK57MZNKR5N8P2MFH5KGW17,25.7,2301481,2022-08-17 05:16:47 UTC,,,
0F3AK5SXAEP60BXWX20A8XNZG7,25.68,2301481,2022-08-17 05:17:47 UTC,,,
0F3AK6C6WA331EM136RSV6Y2NQ,25.74,2301481,2022-08-17 05:18:47 UTC,,,
0F3AK6YMNBKP29ZDTJZ1HKFE17,25.79,2301481,2022-08-17 05:19:47 UTC,,,
0F3AK7GXTKHZJSVHJJCTG7FZX1,25.49,2301481,2022-08-17 05:20:47 UTC,,,
0F3AK836XBJS0A1KNKKE18X1V6,24.84,2301481,2022-08-17 05:21:47 UTC,,,
0F3AK8NFJFCZ31F3C4EZT0GRHN,24.39,2301481,2022-08-17 05:22:47 UTC,,,
0F3AK97RNAPVYJ1DS0AY1EG75Q,24.07,2301481,2022-08-17 05:23:47 UTC,,,
0F3AK9T759307VW5K7HDZTDK9C,23.79,2301481,2022-08-17 05:24:48 UTC,,,
0F3AKACG2PMT54G8H3WZ80RVZT,23.48,2301481,2022-08-17 05:25:47 UTC,,,
0F3AKAYRX7VDFG0ZTTQB916GAB,23.33,2301481,2022-08-17 05:26:47 UTC,,,
0F3AKBH25WCB8JFZ2FNS469WND,23.03,2301481,2022-08-17 05:27:47 UTC,,,
0F3AKC3G5MSD8B1EVAF3F1KZHX,22.95,2301481,2022-08-17 05:28:48 UTC,,,
0F3AKCNRWCMWNN559NT756BGNH,22.76,2301481,2022-08-17 05:29:48 UTC,,,
0F3AKD821E1J55G36VMMADC21J,22.7,2301481,2022-08-17 05:30:47 UTC,,,
0F3AKDTB796S79TH0PM0QFH3B9,22.63,2301481,2022-08-17 05:31:47 UTC,,,
0F3AKECM9SAJD29BPC3M25Y22V,22.58,2301481,2022-08-17 05:32:47 UTC,,,
0F3AKEZ23K509XK7PKKBP5VTFJ,22.45,2301481,2022-08-17 05:33:48 UTC,,,
0F3AKFHB9WHD05CXSVH7XYQ74B,22.33,2301481,2022-08-17 05:34:48 UTC,,,
0F3AKG3M43SJY6EJMJ94G9HJNZ,22.33,2301481,2022-08-17 05:35:48 UTC,,,
0F3AKGNXABXYX4P2Q3MPDY7Z0Z,22.18,2301481,2022-08-17 05:36:47 UTC,,,
0F3AKH8B817NH5WFVQ80QS6VNB,22.08,2301481,2022-08-17 05:37:48 UTC,,,
0F3AKHTM9PDXEQDBEPA90GA0Q5,22.03,2301481,2022-08-17 05:38:48 UTC,,,
0F3AKJCXARTZJREZ54W7XQMGZP,22.03,2301481,2022-08-17 05:39:48 UTC,,,
0F3AKJZ68A6052R0QQXWF5J1FV,22.1,2301481,2022-08-17 05:40:48 UTC,,,
0F3AKKHFBVYM62Z1GGNHTFGJNB,21.99,2301481,2022-08-17 05:41:47 UTC,,,
0F3AKM3XNAZVV9YWR8QZKMJBCQ,21.91,2301481,2022-08-17 05:42:48 UTC,,,
0F3AKMP6DXDFBFDD9RWF0E4EZT,21.95,2301481,2022-08-17 05:43:48 UTC,,,
0F3AKN8FCS1M1Q96D5BAWBM5TF,21.87,2301481,2022-08-17 05:44:48 UTC,,,
0F3AKNTRP7AY69NGV8SK8VYJ73,21.9,2301481,2022-08-17 05:45:48 UTC,,,
0F3AKPD6N6AYVQZBAY4STNS9A0,21.81,2301481,2022-08-17 05:46:48 UTC,,,
0F3AKPZFPB1RHZY2ZXXKQ3G93G,21.8,2301481,2022-08-17 05:47:48 UTC,,,
0F3AKQHRPZBWW667TRXW2JMZKY,21.77,2301481,2022-08-17 05:48:48 UTC,,,
0F3AKR41PNHZTSFCRBRB3HR3FG,21.71,2301481,2022-08-17 05:49:48 UTC,,,
0F3AKRPC9H6412MM55P49KRR73,21.73,2301481,2022-08-17 05:50:48 UTC,,,
0F3AKS8RYYT5H84SS7T4M9TJKK,21.78,2301481,2022-08-17 05:51:48 UTC,,,
0F3AKSV1XAM14W0WYJSC4S3KW6,21.67,2301481,2022-08-17 05:52:48 UTC,,,
0F3AKTDBAD5B51HRZEY32MTFVP,21.71,2301481,2022-08-17 05:53:48 UTC,,,
0F3AKTZKVHRD8YM1HVXK1Q3QNB,21.68,2301481,2022-08-17 05:54:48 UTC,,,
0F3AKVJ29C83DN4E5V8V9ATNVR,21.63,2301481,2022-08-17 05:55:48 UTC,,,
0F3AKW4AS5ADMPRJAXDP0RG1K1,21.55,2301481,2022-08-17 05:56:48 UTC,,,
0F3AKWPM6SZR1YM71PX7608ARE,21.46,2301481,2022-08-17 05:57:48 UTC,,,
0F3AKX8XFXSPGCFRZ6EAXG5SQP,21.33,2301481,2022-08-17 05:58:48 UTC,,,
0F3AKXVAZP0SDC1JXMSNRYNYJ1,21.42,2301481,2022-08-17 05:59:48 UTC,,,
0F3AKYDM0WRYEA8ED5NTD0SG9R,21.46,2301481,2022-08-17 06:00:48 UTC,,,
0F3AKYZX90ETDC6ANGMK90EQ7Q,21.41,2301481,2022-08-17 06:01:48 UTC,,,
0F3AKZJ6CP7ZQ5TM95E296EPXB,21.41,2301481,2022-08-17 06:02:48 UTC,,,
0F3AM04FKHCKDFC3J99VK6MAFS,21.37,2301481,2022-08-17 06:03:48 UTC,,,
0F3AM0PXSZQ6W5SESP14VF9G2R,21.34,2301481,2022-08-17 06:04:49 UTC,,,
0F3AM196D64Z9VJPGJBEE2SSAE,21.39,2301481,2022-08-17 06:05:48 UTC,,,
0F3AM1VFHBHRF51QXWYHRYDQXK,21.41,2301481,2022-08-17 06:06:48 UTC,,,
0F3AM2DS11E0JTWJPARJEJK52N,21.31,2301481,2022-08-17 06:07:48 UTC,,,
0F3AM306N6V5YK6Y9DMFHJKMRN,21.36,2301481,2022-08-17 06:08:49 UTC,,,
0F3AM3JFVNZNP1YC99R264YJD1,21.39,2301481,2022-08-17 06:09:49 UTC,,,
0F3AM44RTX2CKJBTFWCGRDHBY2,21.44,2301481,2022-08-17 06:10:48 UTC,,,
0F3AM4Q23Y2ZC62W7R22FZ41J8,21.4,2301481,2022-08-17 06:11:48 UTC,,,
0F3AM59B2Y8AYFXN5QDNR9D335,21.28,2301481,2022-08-17 06:12:48 UTC,,,
0F3AM5VS1RFV47R0EJ9ZM29EJQ,21.31,2301481,2022-08-17 06:13:49 UTC,,,
0F3AM6E1Z9G8DN72MZS6WQE6A7,21.4,2301481,2022-08-17 06:14:49 UTC,,,
0F3AM70B11XAXEQYZYQTEFFPPV,21.4,2301481,2022-08-17 06:15:48 UTC,,,
0F3AM7JM0JSJRXEM6Y54DRHJN5,21.37,2301481,2022-08-17 06:16:48 UTC,,,
0F3AM8523G8GGBKQQBSFXNSGF1,21.36,2301481,2022-08-17 06:17:49 UTC,,,
0F3AM8QB1X1TQKXEVFKZ8A5P97,21.41,2301481,2022-08-17 06:18:49 UTC,,,
0F3AM99MB3NR88KJHHXKDD5RKE,21.29,2301481,2022-08-17 06:19:49 UTC,,,
0F3AM9VX100WQ5FHED5GF4GNB4,21.29,2301481,2022-08-17 06:20:49 UTC,,,
0F3AMAENABBPSW4RF6X51ATBET,21.32,2301481,2022-08-17 06:21:50 UTC,,,
0F3AMB0N2CWAEGYQQ12WSF6C68,21.31,2301481,2022-08-17 06:22:49 UTC,,,
0F3AMBJX7KNFMXB1HJ8R6B82DX,21.35,2301481,2022-08-17 06:23:49 UTC,,,
0F3AMC5643TFMAX1JCQ9E8WZTG,21.24,2301481,2022-08-17 06:24:49 UTC,,,
0F3AMCQFPFXEZK329D4RJGC2EA,21.4,2301481,2022-08-17 06:25:49 UTC,,,
0F3AMD9XF123JTH89XBGV7Z84N,21.52,2301481,2022-08-17 06:26:49 UTC,,,
0F3AMDW7849G9F9ECTRF5R5G1B,21.59,2301481,2022-08-17 06:27:49 UTC,,,
0F3AMEEG62S97QHQJR6V4RM5M3,21.54,2301481,2022-08-17 06:28:49 UTC,,,
0F3AMF0REW0QJA4SJ73NSJRE6M,21.53,2301481,2022-08-17 06:29:49 UTC,,,
0F3AMFK1HASMDW5P5AGTBP2AMZ,21.43,2301481,2022-08-17 06:30:49 UTC,,,
0F3AMG5G7465SFRR55NBM1MV3H,21.51,2301481,2022-08-17 06:31:49 UTC,,,
0F3AMGQRQJXT8GZJSQYP6ABE4Q,21.48,2301481,2022-08-17 06:32:49 UTC,,,
0F3AMHA1M988J1ZMF975VMNPT2,21.56,2301481,2022-08-17 06:33:49 UTC,,,
0F3AMHWAJ05R4YMVAQRNDWMN17,21.8,2301481,2022-08-17 06:34:49 UTC,,,
0F3AMJES04EC6MQ9MG179NKNDY,21.82,2301481,2022-08-17 06:35:49 UTC,,,
0F3AMK11Q1TQ51MPVCSSSPBAE8,21.82,2301481,2022-08-17 06:36:49 UTC,,,
0F3AMKKASAYFD6CKPEPXVB7C1J,21.74,2301481,2022-08-17 06:37:49 UTC,,,
0F3AMM5M8M0P7JMXQ85XFEQT2F,21.74,2301481,2022-08-17 06:38:49 UTC,,,
0F3AMMR20JFV83MSPSXA64AHF8,21.7,2301481,2022-08-17 06:39:49 UTC,,,
0F3AMNAASHFCGJZET6WC4DTYV0,21.68,2301481,2022-08-17 06:40:49 UTC,,,
0F3AMNWM3GS1GD8MKYZ4CWPYX3,21.59,2301481,2022-08-17 06:41:49 UTC,,,
0F3AMPEXB7J66NVSDHY6C84SNS,21.64,2301481,2022-08-17 06:42:49 UTC,,,
0F3AMQ1683KSHTYC5257FCBGVJ,21.62,2301481,2022-08-17 06:43:49 UTC,,,
0F3AMQKM4V59S5XTRFXQWRP8NC,21.64,2301481,2022-08-17 06:44:49 UTC,,,
0F3AMR5XNYYQE2KXH93EVVX28W,21.66,2301481,2022-08-17 06:45:49 UTC,,,
0F3AMRRN9AYAPWYGDYPNG344XW,21.8,2301481,2022-08-17 06:46:51 UTC,,,
0F3AMSAM2BX98FNESCED06KN0A,21.77,2301481,2022-08-17 06:47:50 UTC,,,
0F3AMSWXA38NGHEW3CSNEKSKCT,21.96,2301481,2022-08-17 06:48:50 UTC,,,
0F3AMTF6DE1ZWD7D5MHX2SEX5M,21.8,2301481,2022-08-17 06:49:49 UTC,,,
0F3AMV1F797CYZZAVZJQ03SPDW,21.75,2301481,2022-08-17 06:50:49 UTC,,,
0F3AMVKRASG1FTCJQQKEYFB1XA,21.66,2301481,2022-08-17 06:51:49 UTC,,,
0F3AMW61EC7T3NS9Y3TPEJS155,21.64,2301481,2022-08-17 06:52:49 UTC,,,
0F3AMWRFQ0CNZTGQFCJZJ24S18,21.6,2301481,2022-08-17 06:53:50 UTC,,,
0F3AMXAS50MGYBMWENE48QC88A,21.62,2301481,2022-08-17 06:54:50 UTC,,,
0F3AMXX1PZYXKBSC9TEW2FR7DF,21.7,2301481,2022-08-17 06:55:49 UTC,,,
0F3AMYFAKSDH3SWYW3JF0VQ1GT,21.69,2301481,2022-08-17 06:56:49 UTC,,,
0F3AMZ1RWCH9G3RAP1GA67W5ZK,21.61,2301481,2022-08-17 06:57:50 UTC,,,
0F3AMZM1XTXCPY6RSCV7SRXYSX,21.63,2301481,2022-08-17 06:58:50 UTC,,,
0F3AN06AR3J2GZTEQ02CQ10ZDY,21.6,2301481,2022-08-17 06:59:50 UTC,,,
0F3AN0RKQJ5QM027CG5F4PFCEM,21.55,2301481,2022-08-17 07:00:49 UTC,,,
0F3AN1AX89XWQ1NN8XS5DKA9SW,21.48,2301481,2022-08-17 07:01:49 UTC,,,
0F3AN1XSW0ARHP7W8YBCB1R7DP,21.49,2301481,2022-08-17 07:02:51 UTC,,,
0F3AN2FKXCKH0X08JJZMCQCB1T,21.46,2301481,2022-08-17 07:03:50 UTC,,,
0F3AN31X8G9E0PM5P80K9ZS1V9,21.46,2301481,2022-08-17 07:04:50 UTC,,,
0F3AN3M6AQHCXXM37HC2PCC104,21.46,2301481,2022-08-17 07:05:50 UTC,,,
0F3AN46M3E6JVN4N3W36115R8K,21.54,2301481,2022-08-17 07:06:50 UTC,,,
0F3AN4RX9B7Z1B5Y4R5RAV757B,21.57,2301481,2022-08-17 07:07:50 UTC,,,
0F3AN5B68QC4XFPXA2F0Y6Y7T9,21.42,2301481,2022-08-17 07:08:50 UTC,,,
0F3AN5XFATTK30MVVCC0389BNH,21.55,2301481,2022-08-17 07:09:50 UTC,,,
0F3AN6FRBP5AGEGW4W0D5BYC7Z,21.58,2301481,2022-08-17 07:10:50 UTC,,,
0F3AN726GQCY11PVRG31QKA4T4,21.65,2301481,2022-08-17 07:11:50 UTC,,,
0F3AN7MFFDME1399ARE5YTSD6Z,21.51,2301481,2022-08-17 07:12:50 UTC,,,
0F3AN86RPYNPP2JQ6WDHM3RYQR,21.5,2301481,2022-08-17 07:13:50 UTC,,,
0F3AN8S19RD41PY8WVTZSZEWNP,21.58,2301481,2022-08-17 07:14:50 UTC,,,
0F3AN9BFES9VP8Z0CJSYKXBBV3,21.58,2301481,2022-08-17 07:15:50 UTC,,,
0F3AN9XRFGJM77FK922E1KMRF2,21.58,2301481,2022-08-17 07:16:50 UTC,,,
0F3ANAG1CCCHA2FAAF7P117A96,21.58,2301481,2022-08-17 07:17:50 UTC,,,
0F3ANB2ANKJXWZEV5REDHHJJ72,21.6,2301481,2022-08-17 07:18:50 UTC,,,
0F3ANBMKT42T4RPPRJ2FD5H271,21.56,2301481,2022-08-17 07:19:50 UTC,,,
0F3ANC71KB5W3F3SRGP8330PGP,21.54,2301481,2022-08-17 07:20:50 UTC,,,
0F3ANCSAYJS9XW83C24CFKA0G1,21.5,2301481,2022-08-17 07:21:50 UTC,,,
0F3ANDBM8DPDW9MZAVKRPN1TQG,21.53,2301481,2022-08-17 07:22:50 UTC,,,
0F3ANDXX1XN95GMAP6SBMXRP3X,21.5,2301481,2022-08-17 07:23:50 UTC,,,
0F3ANEGAXFGKBA7QECVBFH3CZ4,21.49,2301481,2022-08-17 07:24:50 UTC,,,
0F3ANF32SHGFS2N6439RT1FXE8,21.57,2301481,2022-08-17 07:25:52 UTC,,,
0F3ANFMWXAYKEFSSZ4V41CMDM2,21.61,2301481,2022-08-17 07:26:50 UTC,,,
0F3ANG7618VS2XZT9H10WKPYB5,21.65,2301481,2022-08-17 07:27:50 UTC,,,
0F3ANGSF9A0K3VWV6BTWX4XA57,21.64,2301481,2022-08-17 07:28:50 UTC,,,
0F3ANHBWZH23JS3RCT48MZ6PE5,21.71,2301481,2022-08-17 07:29:50 UTC,,,
0F3ANHY6CR9D0GJFYJK1C0Z06N,21.68,2301481,2022-08-17 07:30:50 UTC,,,
0F3ANJGFC8EPRYPDKHQVCBTEZX,21.62,2301481,2022-08-17 07:31:50 UTC,,,
0F3ANK2REDN170PCZ6CCWCXFAA,21.61,2301481,2022-08-17 07:32:50 UTC,,,
0F3ANKN6FX6MFSV0BGDXMQESMV,21.65,2301481,2022-08-17 07:33:51 UTC,,,
0F3ANM7FHES6R896W0PJNSCJ3S,21.57,2301481,2022-08-17 07:34:50 UTC,,,
0F3ANMV5HJF7G1C543HEFHAKD7,21.62,2301481,2022-08-17 07:35:55 UTC,,,
0F3ANNC1BAK5W5CQMY81ECXWEB,21.64,2301481,2022-08-17 07:36:50 UTC,,,
0F3ANNYFP97Q85Y6GWD3MQ51YG,21.63,2301481,2022-08-17 07:37:51 UTC,,,
0F3ANPGRNJNBG89WG6HK6H24V2,21.69,2301481,2022-08-17 07:38:51 UTC,,,
0F3ANQ31E7MAK8X49B7YZKFBHZ,21.72,2301481,2022-08-17 07:39:51 UTC,,,
0F3ANQNAQ0CN10R386SGAWV24S,21.81,2301481,2022-08-17 07:40:50 UTC,,,
0F3ANR7KZHC99MNFY2NXZ3FYX3,21.8,2301481,2022-08-17 07:41:50 UTC,,,
0F3ANRT1MGG4A47EKRB2GWP8P7,21.73,2301481,2022-08-17 07:42:51 UTC,,,
0F3ANSCB07SBKCBBRS2BKWEB5B,21.7,2301481,2022-08-17 07:43:51 UTC,,,
0F3ANSYM2EJKKC0BDMHEFEY7X5,21.75,2301481,2022-08-17 07:44:51 UTC,,,
0F3ANTGWN0JWPNKWCP6TGWMFVG,21.78,2301481,2022-08-17 07:45:50 UTC,,,
0F3ANV3ASNX545EXQGBE4K9XSQ,21.78,2301481,2022-08-17 07:46:51 UTC,,,
0F3ANVNM2RFM38FQ6DYYZ3TFSY,21.87,2301481,2022-08-17 07:47:51 UTC,,,
0F3ANW7XDVCKZ34TQ5Z0NDFK97,21.93,2301481,2022-08-17 07:48:51 UTC,,,
0F3ANWT68GMYXCPHA4AC2FS4C9,21.9,2301481,2022-08-17 07:49:51 UTC,,,
0F3ANXCFB7QQJN55EHSXAG0TEP,21.98,2301481,2022-08-17 07:50:51 UTC,,,
0F3ANXYWT4N1G9YZEHS9BFRT65,22.18,2301481,2022-08-17 07:51:51 UTC,,,
0F3ANYH64PNT13RRNW55SDHTAY,22.41,2301481,2022-08-17 07:52:51 UTC,,,
0F3ANZ3F3ZX8XS5K05VYWX310C,22.43,2301481,2022-08-17 07:53:51 UTC,,,
0F3ANZNRKYF62D50SVYZSS8H8W,22.52,2301481,2022-08-17 07:54:51 UTC,,,
0F3AP086760BQCZGCMKDV59BMC,22.53,2301481,2022-08-17 07:55:51 UTC,,,
0F3AP0TG6Q5B16S25GPPTQQ0ZJ,22.65,2301481,2022-08-17 07:56:51 UTC,,,
0F3AP1CRBK20HKNNGQA2GFCFFY,22.63,2301481,2022-08-17 07:57:51 UTC,,,
0F3AP1Z1KE2E4VGH00KDWB7ZMP,22.73,2301481,2022-08-17 07:58:51 UTC,,,
0F3AP2HAWVJHS3FKJSPKG3PY5C,22.72,2301481,2022-08-17 07:59:51 UTC,,,
