id,value,feed_id,created_at,lat,lon,ele
0F3CP39964T65AA83G6BRQ5M3B,26.79606,2303967,2022-08-19 19:40:18 UTC,,,
0F3CP3VJBAV4RGVDMMA2NTYKC0,26.9572,2303967,2022-08-19 19:41:18 UTC,,,
0F3CP4DVFJRFZ5QD0SDK1G3BJ2,27.03777,2303967,2022-08-19 19:42:17 UTC,,,
0F3CP509SYSX3FRESES6EMT3CP,26.9572,2303967,2022-08-19 19:43:18 UTC,,,
0F3CP5JJP7932Z4G3JV51C5GTA,27.03777,2303967,2022-08-19 19:44:18 UTC,,,
0F3CP64VSDYAXN0G2T0PMDZWAK,26.79606,2303967,2022-08-19 19:45:18 UTC,,,
0F3CP6Q4YSV5Z5PXFDRF7X9P4H,26.9572,2303967,2022-08-19 19:46:18 UTC,,,
0F3CP79DVPW1E0T190BR1YW6T7,26.9572,2303967,2022-08-19 19:47:18 UTC,,,
0F3CP7VQ1075WGFVTQ81JG91JM,26.7155,2303967,2022-08-19 19:48:17 UTC,,,
0F3CP8E4PZFEMAKRPR003T07EX,26.87663,2303967,2022-08-19 19:49:18 UTC,,,
0F3CP90DYV8RY393GSZ45EE9TZ,26.9572,2303967,2022-08-19 19:50:18 UTC,,,
0F3CP9JQ23GKCX0WC2S00JG9S6,26.79606,2303967,2022-08-19 19:51:18 UTC,,,
0F3CPA4ZXPEYBH99SSE2DM16Q7,26.87663,2303967,2022-08-19 19:52:18 UTC,,,
0F3CPAQ96WY4PQQKFC3DZAP7RJ,26.55436,2303967,2022-08-19 19:53:17 UTC,,,
0F3CPB9Q8Q8VHWQB5XQWJBH5DP,26.47379,2303967,2022-08-19 19:54:18 UTC,,,
0F3CPBW052F1TDFNCECD2D3N43,26.7155,2303967,2022-08-19 19:55:18 UTC,,,
0F3CPCEQYN5TZ04EMJSBWAM3RS,26.79606,2303967,2022-08-19 19:56:19 UTC,,,
0F3CPD0HRDKR7BCW2M25J56W6C,26.7155,2303967,2022-08-19 19:57:18 UTC,,,
0F3CPDJV0JAY2QP2853HZ6KWRZ,26.7155,2303967,2022-08-19 19:58:18 UTC,,,
0F3CPE540ASDFJKD8B87BQNYCJ,26.39322,2303967,2022-08-19 19:59:17 UTC,,,
0F3CPEQJ8F36BXQSGYQDB13XTD,26.7155,2303967,2022-08-19 20:00:18 UTC,,,
0F3CPF9W92FD3408VSW3FW22V9,26.63493,2303967,2022-08-19 20:01:18 UTC,,,
0F3CPFW4F9S8SGT8NYV5B5V8YF,26.55436,2303967,2022-08-19 20:02:18 UTC,,,
0F3CPGEDHPD83H69EXYZ9ZJCVT,26.47379,2303967,2022-08-19 20:03:18 UTC,,,
0F3CPH0PQ0NRK2TG8GT9X0S7YN,26.47379,2303967,2022-08-19 20:04:18 UTC,,,
0F3CPHK47DEQ4931D4RMDDN3TQ,26.47379,2303967,2022-08-19 20:05:18 UTC,,,
0F3CPJ5DHJRDN241TW3VPSM2SX,26.23209,2303967,2022-08-19 20:06:18 UTC,,,
0F3CPJQP9XR5AKN92H9HCMBR8F,26.15152,2303967,2022-08-19 20:07:18 UTC,,,
0F3CPK9ZSXRKGR0Y1N2S23VB8J,26.31266,2303967,2022-08-19 20:08:18 UTC,,,
0F3CPKW8PAC3X684AVXDFXEH9C,26.39322,2303967,2022-08-19 20:09:18 UTC,,,
0F3CPMEHQ2QAE0DMQJHTPSX4TT,26.39322,2303967,2022-08-19 20:10:17 UTC,,,
0F3CPN0ZRCC85T6A27FB83TYBB,26.23209,2303967,2022-08-19 20:11:18 UTC,,,
0F3CPNK91X1EAV6DE8T8VYE259,26.15152,2303967,2022-08-19 20:12:18 UTC,,,
0F3CPP5JG311Y0SP28A9V4DWMN,26.39322,2303967,2022-08-19 20:13:18 UTC,,,
0F3CPPQV0KF1G5AH5H1S3MA822,26.31266,2303967,2022-08-19 20:14:18 UTC,,,
0F3CPQAJN5VK09PF8F7HVN2MRQ,26.31266,2303967,2022-08-19 20:15:19 UTC,,,
0F3CPQWJSE1GSNF2KWZA64PZ6M,26.23209,2303967,2022-08-19 20:16:18 UTC,,,
0F3CPRETZEZYKV4RGRYPCJEYYF,26.47379,2303967,2022-08-19 20:17:18 UTC,,,
0F3CPS14294DBQCCCPKA4QTZAS,26.55436,2303967,2022-08-19 20:18:18 UTC,,,
0F3CPSKD36HQQMWFWMPVJYVRTC,26.31266,2303967,2022-08-19 20:19:18 UTC,,,
0F3CPT5P2EQWGAANZZJC9XS6Z0,26.47379,2303967,2022-08-19 20:20:18 UTC,,,
0F3CPTQZ984XGDTY1TKC4FFP3N,26.39322,2303967,2022-08-19 20:21:17 UTC,,,
0F3CPVAD56AEZCNHAAA6JD2GT9,26.7155,2303967,2022-08-19 20:22:18 UTC,,,
0F3CPVWP3YA5PZBHQD6345YEDZ,26.7155,2303967,2022-08-19 20:23:18 UTC,,,
0F3CPWEZ6P1DXMJEXPFJDCBGR5,26.7155,2303967,2022-08-19 20:24:18 UTC,,,
0F3CPX1868VV18764X2TPX471A,26.7155,2303967,2022-08-19 20:25:18 UTC,,,
